end_date,t_end,B,log_price,log_excess,momentum_6m
2016-01-24 21:00:00.000000224,6.502053,-2.434360,2.597775,-0.359840,0.436190
2016-02-24 07:30:00.000000224,6.585387,-1.926689,2.624753,-0.360969,0.274445
2016-03-25 18:00:00.000000224,6.668720,-1.452578,2.619422,-0.394052,0.322794
2016-04-25 04:30:00.000000224,6.752053,-1.112497,2.662624,-0.378259,0.307091
2016-05-25 15:00:00.000000224,6.835387,-0.738842,2.653115,-0.414840,0.430945
2016-06-25 01:30:00.000000224,6.918720,0.090288,2.826761,-0.267938,0.240388
2016-07-25 12:00:00.000000224,7.002053,1.024583,2.815870,-0.305252,0.282401
2016-08-24 22:30:00.000000224,7.085387,1.810270,2.761976,-0.385258,0.608508
2016-09-24 09:00:00.000000224,7.168720,2.495606,2.780820,-0.392220,0.414414
2016-10-24 19:30:00.000000224,7.252053,3.033065,2.816170,-0.382377,0.588521
2016-11-24 06:00:00.000000224,7.335387,3.613878,2.868587,-0.355176,1.031889
2016-12-24 16:30:00.000000256,7.418720,4.230204,2.946955,-0.301739,0.920764
2017-01-24 03:00:00.000000256,7.502053,4.657577,2.957070,-0.316276,0.894973
2017-02-23 13:30:00.000000224,7.585387,4.991027,3.066230,-0.231498,1.145683
2017-03-26 00:00:00.000000256,7.668720,5.454214,2.988027,-0.333815,1.179543
2017-04-25 10:30:00.000000256,7.752053,5.728036,3.110430,-0.235265,1.270683
2017-05-25 21:00:00.000000256,7.835387,6.181331,3.384532,0.015239,1.067476
2017-06-25 07:30:00.000000256,7.918720,6.834763,3.407337,0.014695,1.483930
2017-07-25 18:00:00.000000256,8.002053,7.435455,3.404557,-0.011189,1.293206
2017-08-25 04:30:00.000000320,8.085387,8.140149,3.639071,0.200460,0.724036
2017-09-24 15:00:00.000000256,8.168720,8.697246,3.577798,0.116557,0.673220
2017-10-25 01:30:00.000000256,8.252053,9.270278,3.745772,0.262129,0.416245
2017-11-24 12:00:00.000000320,8.335387,10.219164,3.918270,0.412452,-0.089388
2017-12-24 22:30:00.000000320,8.418720,11.710824,4.149302,0.621529,-0.710771
2018-01-24 09:00:00.000000352,8.502053,13.029446,4.051160,0.501649,-0.276468
2018-02-23 19:30:00.000000288,8.585387,13.739117,4.001089,0.430051,-0.351152
2018-03-26 06:00:00.000000288,8.668720,14.238839,3.914408,0.322051,-0.210244
2018-04-25 16:30:00.000000352,8.752053,14.360724,3.953894,0.340422,-0.288271
2018-05-26 03:00:00.000000288,8.835387,14.388727,3.873576,0.239189,-0.561856
2018-06-25 13:30:00.000000288,8.918720,14.308415,3.793917,0.138811,-0.425384
2018-07-26 00:00:00.000000352,9.002053,14.044966,3.912926,0.237295,-0.717742
2018-08-25 10:30:00.000000352,9.085387,13.502489,3.825513,0.129546,-0.447297
2018-09-24 21:00:00.000000448,9.168720,12.711066,3.809286,0.093167,-0.420038
2018-10-25 07:30:00.000000384,9.252053,11.679640,3.809759,0.073671,-0.182423
2018-11-24 18:00:00.000000384,9.335387,10.479820,3.592648,-0.163229,0.656419
2018-12-25 04:30:00.000000448,9.418720,8.692280,3.581225,-0.194266,1.019970
2019-01-24 15:00:00.000000384,9.502053,6.918631,3.554055,-0.240876,0.872583
2019-02-24 01:30:00.000000384,9.585387,5.029420,3.601865,-0.212338,0.820754
2019-03-26 12:00:00.000000448,9.668720,3.204064,3.599267,-0.234040,0.656772
2019-04-25 22:30:00.000000448,9.752053,1.490827,3.718547,-0.133700,0.442315
2019-05-26 09:00:00.000000448,9.835387,0.334648,3.920858,0.049831,-0.148380
2019-06-25 19:30:00.000000448,9.918720,-0.234427,4.091210,0.201563,-0.459968
2019-07-26 06:00:00.000000448,10.002053,-0.692638,3.990347,0.082235,-0.135407
2019-08-25 16:30:00.000000448,10.085387,-0.996340,4.012242,0.085818,-0.052984
2019-09-25 03:00:00.000000448,10.168720,-1.169372,3.927653,-0.016932,-0.203398
2019-10-25 13:30:00.000000448,10.252053,-1.511293,3.939705,-0.022893,-0.122875
2019-11-25 00:00:00.000000448,10.335387,-1.363963,3.846668,-0.133797,0.201418
2019-12-25 10:30:00.000000448,10.418720,-0.595550,3.861226,-0.136962,0.209586
2020-01-24 21:00:00.000000448,10.502053,0.396927,3.922643,-0.093127,0.130797
2020-02-24 07:30:00.000000448,10.585387,1.197227,3.985750,-0.047464,0.151556
2020-03-25 18:00:00.000000448,10.668720,1.694430,3.825954,-0.224567,0.393443
2020-04-25 04:30:00.000000448,10.752053,1.881110,3.878267,-0.189425,0.474592
2020-05-25 15:00:00.000000448,10.835387,2.577042,3.947376,-0.137355,0.658490
2020-06-25 01:30:00.000000448,10.918720,3.032983,3.966019,-0.135622,0.819876
2020-07-25 12:00:00.000000448,11.002053,3.402818,3.988042,-0.130379,1.218512
2020-08-24 22:30:00.000000448,11.085387,4.011623,4.061528,-0.073547,1.268062
2020-09-24 09:00:00.000000512,11.168720,4.467461,4.022675,-0.128928,1.407433
2020-10-24 19:30:00.000000448,11.252053,4.909723,4.115563,-0.052447,1.190041
2020-11-24 06:00:00.000000448,11.335387,5.535295,4.276621,0.092327,0.637739
2020-12-24 16:30:00.000000448,11.418720,5.720013,4.375957,0.175497,0.279767
2021-01-24 03:00:00.000000448,11.502053,6.399068,4.597298,0.380790,-0.050804
2021-02-23 13:30:00.000000448,11.585387,7.054803,4.695558,0.463118,-0.026610
2021-03-26 00:00:00.000000448,11.668720,7.892775,4.726392,0.478133,-0.197795
2021-04-25 10:30:00.000000448,11.752053,8.859369,4.710583,0.446619,0.184445
2021-05-25 21:00:00.000000512,11.835387,9.824286,4.595491,0.315932,0.332563
2021-06-25 07:30:00.000000448,11.918720,10.584535,4.515841,0.220797,0.389799
2021-07-25 18:00:00.000000448,12.002053,11.444730,4.571896,0.261475,-0.036087
2021-08-25 04:30:00.000000512,12.085387,12.464655,4.682253,0.356561,-0.235440
2021-09-24 15:00:00.000000448,12.168720,13.377843,4.627494,0.286637,0.045849
2021-10-25 01:30:00.000000448,12.252053,13.956481,4.802805,0.446885,-0.399355
2021-11-24 12:00:00.000000512,12.335387,14.623774,4.761772,0.390892,-0.576483
2021-12-24 22:30:00.000000512,12.418720,14.545597,4.710740,0.325000,-0.751430
2022-01-24 09:00:00.000000512,12.502053,14.141199,4.553853,0.153353,-0.449029
2022-02-23 19:30:00.000000512,12.585387,13.725624,4.564533,0.149371,-0.455250
2022-03-26 06:00:00.000000512,12.668720,12.683758,4.650419,0.220691,-0.730768
2022-04-25 16:30:00.000000512,12.752053,11.408749,4.603128,0.158930,-0.606269
2022-05-26 03:00:00.000000512,12.835387,9.943565,4.473530,0.014957,-0.498892
2022-06-25 13:30:00.000000512,12.918720,8.004281,4.335025,-0.137831,-0.204589
2022-07-26 00:00:00.000000512,13.002053,5.564868,4.329339,-0.157708,0.067331
2022-08-25 10:30:00.000000512,13.085387,3.493864,4.336908,-0.164239,0.092729
2022-09-24 21:00:00.000000640,13.168720,0.951329,4.285035,-0.230122,0.329875
2022-10-25 07:30:00.000000512,13.252053,-1.683105,4.299993,-0.229086,0.318321
2022-11-24 18:00:00.000000512,13.335387,-4.049111,4.224085,-0.318830,0.407439
2022-12-25 04:30:00.000000640,13.418720,-6.138138,4.232730,-0.323933,0.502381
2023-01-24 15:00:00.000000512,13.502053,-7.276506,4.363004,-0.207322,0.212896
2023-02-24 01:30:00.000000512,13.585387,-7.594636,4.383273,-0.200634,0.077127
2023-03-26 12:00:00.000000640,13.668720,-7.403637,4.449973,-0.147430,-0.052622
2023-04-25 22:30:00.000000640,13.752053,-6.718517,4.459154,-0.151663,0.158057
2023-05-26 09:00:00.000000640,13.835387,-6.197543,4.427804,-0.196347,0.303392
2023-06-25 19:30:00.000000640,13.918720,-6.206042,4.483921,-0.153483,0.306713
2023-07-26 06:00:00.000000640,14.002053,-6.141510,4.469453,-0.181126,0.276313
2023-08-25 16:30:00.000000640,14.085387,-5.696004,4.421836,-0.241839,0.578903
2023-09-25 03:00:00.000000640,14.168720,-5.160762,4.423662,-0.253032,0.843202
2023-10-25 13:30:00.000000640,14.252053,-4.211665,4.538182,-0.151453,0.546976
2023-11-25 00:00:00.000000640,14.335387,-2.529742,4.579500,-0.123003,0.524529
2023-12-25 10:30:00.000000640,14.418720,-0.865228,4.637277,-0.078018,0.309530
2024-01-24 21:00:00.000000704,14.502053,0.683293,4.607609,-0.120405,0.428302
2024-02-24 07:30:00.000000640,14.585387,2.204286,4.711287,-0.029373,0.195090
2024-03-25 18:00:00.000000640,14.668720,4.301296,4.845263,0.092029,-0.080456
2024-04-25 04:30:00.000000704,14.752053,6.521203,4.811670,0.045934,0.037020
2024-05-25 15:00:00.000000640,14.835387,8.222980,4.841765,0.063596,0.291225
2024-06-25 01:30:00.000000640,14.918720,9.413200,4.792042,0.001511,0.396838
2024-07-25 12:00:00.000000704,15.002053,9.967763,4.821760,0.018936,0.399435
2024-08-24 22:30:00.000000704,15.085387,10.520839,4.808832,-0.006218,0.342512
2024-09-24 09:00:00.000000704,15.168720,10.627120,4.805035,-0.022174,0.275589
2024-10-24 19:30:00.000000704,15.252053,10.666507,4.830181,-0.009119,0.292363
2024-11-24 06:00:00.000000704,15.335387,10.765822,4.987377,0.136052,0.105055
2024-12-24 16:30:00.000000704,15.418720,10.839555,4.990461,0.127175,0.081632
2025-01-24 03:00:00.000000704,15.502053,10.833266,5.021478,0.146296,0.098291
2025-02-23 13:30:00.000000704,15.585387,11.021988,4.980089,0.093074,0.138036
2025-03-26 00:00:00.000000704,15.668720,10.832982,4.942829,0.044046,0.214942
2025-04-25 10:30:00.000000704,15.752053,10.752153,4.976362,0.065872,0.145290
2025-05-25 21:00:00.000000832,15.835387,10.736452,5.039905,0.117769,-0.188485
2025-06-25 07:30:00.000000704,15.918720,10.548063,5.031277,0.097558,-0.173785
2025-07-25 18:00:00.000000832,16.002053,10.483410,5.070623,0.125381,-0.241553
2025-08-25 04:30:00.000000832,16.085387,10.136941,5.049107,0.092400,-0.482778
2025-09-24 15:00:00.000000704,16.168720,9.349148,5.050300,0.082190,-0.434255
2025-10-25 01:30:00.000000832,16.252053,8.476788,5.049007,0.069551,
2025-11-24 12:00:00.000000832,16.335387,7.626206,4.945662,-0.045082,
2025-12-24 22:30:00.000000704,16.418720,6.702995,4.944385,-0.057589,
2026-01-24 09:00:00.000000832,16.502053,5.730006,4.949847,-0.063300,
2026-02-23 19:30:00.000000832,16.585387,4.368017,4.807718,-0.216547,
2026-03-26 06:00:00.000000704,16.668720,3.491791,4.833173,-0.202153,
